PC1	PC2	score	age
-0.8277739092404606	-1.218407599486123	0.2873233853493283	yng
-0.8539183591837196	10.894324264105784	0.40837857890253243	yng
-3.354390680548026	-1.651774087482713	0.3317357412957578	yng
-2.261760934825024	-10.272820394936998	0.3474928891684583	yng
-7.8373058298862395	2.8497451269526244	0.24165044301394056	yng
-5.858209331674863	-7.005582703506218	0.2644227800981005	yng
-10.949086129233303	-2.6887850633549157	0.2038915371331344	yng
-3.703349794749414	-6.318023492588362	0.32435633777061135	yng
-0.42183749498327444	-1.8422316021995895	0.428092002592682	yng
-6.186632821512504	3.7453310431443985	0.22646848030480615	yng
-5.93885336947921	-8.541515912178596	0.19831404832547536	yng
-3.381026490241513	0.2283854570685028	0.2847983301389536	yng
-5.571447687169568	-3.0095239446123516	0.33210844983276255	yng
0.4868829144967689	-5.040798906004438	0.36958254520790246	yng
-12.200282549230412	4.403316079765656	0.08900094852810482	yng
-8.435287438809878	-0.5792342637097276	0.2962540177690799	yng
-13.36707253716309	9.94502640086671	0.048738274005551564	yng
-3.8388104331701713	-9.04483663619245	0.372582221516385	yng
-10.954441836310691	-8.99073371575512	0.042793740050899975	yng
-14.615757154811995	0.9129360532569198	0.032022478375592564	yng
-9.237629118077384	-2.680476956990935	0.14574015698737128	yng
-4.478556254585477	3.3289820749031054	0.1848208154570203	yng
-5.422428354896105	-1.1403867419889102	0.21163900966663166	yng
-8.801037421674627	3.657810361954697	0.18625927198549513	yng
-5.408569076997304	0.7581552013111462	0.2734442728766865	yng
-9.293812423167417	-0.107640962170406	0.1902414221405897	yng
-10.03661176627311	-5.472799787181179	0.12516467608208184	yng
-7.6083174131941735	-3.013969430795793	0.1868859996908154	yng
-9.920215225817946	-2.0069843131820404	0.08214900578019547	yng
-9.983753023578142	-3.3676959713503027	0.13213242909403825	yng
-12.58652896343471	-3.7591599595759857	0.025715070469960927	yng
-10.578118618657934	-1.6035644796648831	0.09114192704092598	yng
-7.679721136871127	6.632241294586144	0.2310954876545968	yng
-8.647937558273656	8.32639918913896	0.20101369322818147	yng
-2.8924322077869657	-6.62348686741391	0.27856448939974277	yng
-5.986986712771127	-4.438855427003268	0.19519832010195873	yng
1.2179390401129442	-9.768650251638196	0.3917289454309237	yng
-7.973158138304308	-2.590405069673173	0.2551147969096655	yng
-6.540672550609309	-6.5400135190536135	0.2714903523606965	yng
-5.937372141241476	8.251016446781072	0.1634616429775526	yng
-7.083916945123854	-1.7435077085916375	0.2022472251508043	yng
-8.747435854697455	-7.91102115991032	0.14469256840145014	yng
-3.3712967235746705	-1.8113487047487737	0.3103116513882775	yng
-2.9417524005234523	3.6843379688314606	0.3212970080812516	yng
-12.988045983052624	6.175165465822979	0.10085015293182943	yng
-8.303351767179034	-5.46155869834485	0.21291789041491355	yng
1.1463942058652392	4.5118963421183755	0.469995461630629	yng
-7.036478660487718	-6.767226011929706	0.21989031144173365	yng
-8.534880209046825	-2.2644154866380215	0.20870640444507005	yng
-15.039684227795645	0.5746877861050662	0.06304032226722261	yng
-5.489051175257732	6.172705776128655	0.24534019493197565	yng
-1.015760234389311	-6.039834891131022	0.36450992949830185	yng
-7.497114602508231	-6.780103928934844	0.2181635024339079	yng
-10.973950042695861	0.05862429934388183	0.18140182281212794	yng
-4.817344782691299	-10.41735777466808	0.23854514512714783	yng
-7.31622939737864	-4.87650577739053	0.20256467087220129	yng
-10.252701766523717	-3.827989563750665	0.1873344587869048	yng
-9.197141470329571	-3.108920576111062	0.20770423597123816	yng
-11.28400721710745	4.336416241919643	0.08078084602219485	yng
-0.8708411133031574	5.371968471317381	0.32710344741635955	yng
-5.352100681089339	-0.5519038812410296	0.31498391891851235	yng
-6.367311468276033	-1.0720616061971004	0.23730843534169452	yng
-10.078806075737734	0.666760790819161	0.15037896624823005	yng
-8.919739829890883	-2.7001521364015715	0.18830002877054006	old
1.8734995810639679	-2.804082637135313	0.4011393098259865	old
-1.0361155433290652	10.017945183995371	0.3725872099844535	old
5.764038265623059	-5.3992951631660615	0.42816667387507884	old
-1.2384476532128506	8.649026383238445	0.3268053694347574	old
10.842463861959718	5.293053186486272	0.5529725719860494	old
-3.1447727625547217	-4.8014941618678195	0.2743470706778352	old
8.001100708851006	0.13997861099697856	0.5189734539537417	old
10.219451019659068	-1.27333215033532	0.5538488919602477	old
8.829382519368188	2.112759638624244	0.5479897828680064	old
8.866660769999132	3.8711725419341896	0.5266720344763879	old
6.502982329483733	-2.010168869253042	0.4912934798699369	old
3.1013709037760777	7.756222458833917	0.4573914138961566	old
4.957242580716988	1.552492805249153	0.49557966134557635	old
2.3924796407156887	-2.428867106219322	0.37256665554362817	old
0.8973206664363983	3.4630823909103916	0.37872444396519167	old
-3.2933531227814026	-1.967393982880746	0.29610423302760536	old
9.043232797318202	2.4267984492463364	0.6104056248245846	old
0.18061687058765227	6.7463751647475965	0.388704361091792	old
3.5909827069862557	12.950480824960206	0.4907387642068699	old
8.523809508304153	3.176549638063458	0.5277331690763093	old
3.0847041671710898	6.487330626560089	0.3684992840455001	old
1.3335643526946646	1.081713681642724	0.3087424255091586	old
-1.2317861160503516	-3.3236094502676172	0.3191454354512782	old
9.110803580109058	-3.2205498989779366	0.5426994881073186	old
10.897221152852804	-7.604788250945455	0.663123827268603	old
1.0131356846493353	-4.155878072178749	0.3624947651046837	old
6.1756635640026465	-3.6866427891100133	0.48409456305532544	old
7.912590154823313	-3.9555316134436813	0.5920104600453961	old
6.0104588497605125	1.9141069837671543	0.49816841204842904	old
9.255831451146879	-4.99037856360694	0.5399988899507694	old
8.841821224802437	-1.1848878598425925	0.5647045160799404	old
6.934572439069443	8.151059266790382	0.5844339379914459	old
3.196440601327928	6.0183889768972	0.4086073995539013	old
7.646677581307464	1.3106450093710538	0.5634470883186791	old
3.6473197239907296	-0.12137212934216061	0.5127452006906782	old
-5.008172707835407	12.96122072252405	0.2678703142293428	old
2.0342447031260913	-7.119456043403075	0.3976680896367494	old
-2.3472511468972037	9.188173669550611	0.2884489876670591	old
-3.8463841778266046	-3.734114126257407	0.3029211769596669	old
2.398629714815834	-0.31663250226929146	0.3206954528307198	old
6.554843864663413	2.8544802913443745	0.48755395990467987	old
2.539462572197956	4.807740997310098	0.4809902005779482	old
10.32275984818419	0.9812966602779062	0.7123576003524782	old
5.6274449074244375	-6.206590897905082	0.4007014561224791	old
-0.11597377285369773	-3.443346598943202	0.3903990976467454	old
3.6599483071454135	-3.6363317567304083	0.34196751069428294	old
8.192181709904057	-4.3827179361098025	0.5955125713950289	old
5.821862504021337	-1.7667435774292444	0.4339016276756923	old
6.811483813917499	1.2975032426848263	0.4761495296709396	old
9.359396301192616	-6.539557868017399	0.5334094715922306	old
7.613902675669758	-2.9154808004782407	0.5283507873371494	old
5.022925822739386	-3.0863980721924174	0.4373017763838503	old
4.269507331186886	-3.948296880266805	0.4231340144717395	old
11.831192295166051	2.722714533465071	0.6107393026955994	old
1.7158734592589406	4.177269287807975	0.46857494505330255	old
8.445062017799566	-0.20545756305091187	0.5826365665480846	old
2.893982659986634	1.6522897853845389	0.4453172034882058	old
12.300651956158971	4.770956624659458	0.7155425873641351	old
3.2566254668555934	2.888386686885466	0.4725598597764626	old
4.099192183493645	-1.6625329971108178	0.46542674758114416	old
6.129262695126144	-3.118354925696015	0.4294239992459987	old
9.342799894684887	-0.7518176959904883	0.6073388096404314	old
12.317018947981238	3.401727044379842	0.6340251097226964	old
4.600052052550704	5.8988891871178195	0.40349278406386835	old
5.467398382545593	4.225662506846883	0.41659921825958024	old
3.1806649400701836	1.596162981665697	0.4251372247160132	old
13.05994710649542	-1.2172269953155486	0.639177935548401	old
-1.1036295198715136	-0.9325869621943689	0.3603837552805636	old
0.856579606325898	-2.298378456534164	0.37613805345222223	old
7.011794632793109	5.41044619840936	0.5361437664380788	old
2.71119683764053	-0.8223036591103083	0.4106355776942555	old
4.159445320183797	0.16124832591094312	0.4031318979338573	old
6.485015216904845	-0.22949438197324848	0.4849571827018815	old
6.163822899302711	1.9217144388579424	0.48708453116151545	old
2.4626755812343886	3.05748507524182	0.4597188955636539	old
14.390702061758029	4.702292513136595	0.7650441431936844	old
7.31038224097439	6.194973240766406	0.522554993142388	old
6.802591144648169	3.286329299065926	0.4947114446737682	old
-1.1471460993007936	10.463350296694667	0.3435604193523064	old
9.027212126453719	-4.489119704780721	0.5247194814946089	old
-1.1826052364827957	2.490293655111532	0.33281434840746227	old
12.68549459697048	-2.1335645796846494	0.6689615079635401	old
3.1195862455948515	12.732410739018084	0.4303412200501329	old
2.9005254846863195	8.93710988848631	0.46606476949085907	old
11.39360913550237	-0.7061365203720332	0.5742354408221482	old
11.507572864928674	1.3202894605000626	0.6560427470822051	old
7.924203847260605	4.541056530190865	0.5505608553440017	old
1.936759122098759	2.4095147850494376	0.45053436200783853	old
10.016255865730168	0.7424142620505062	0.5796422260230734	old
9.648932316084547	-4.972636065159844	0.5826200503863606	old
5.726507312806472	-1.6169137893748762	0.510575840831879	old
5.842150715172812	-3.6775245247084416	0.5051199549233453	old
11.532186456384833	3.6609956945979163	0.7018396521690857	old
2.7063011734116973	0.1830411440698868	0.5453687073376677	old
-2.278392497470058	-0.7804062627015065	0.17138924369858444	old
11.816747863705839	-3.7645055182513896	0.6767288881325231	old
13.329877763648899	-0.2755442044100173	0.657458274882775	old
5.803010825810056	1.9103025621766798	0.5747781184128561	old
8.36657081365263	-3.0705853963511784	0.5636786274962841	old
6.995684118591777	-6.771759113941786	0.47377266814681723	old
6.67707080331756	-1.1875630449849817	0.445081795702705	old
13.912604480696857	-4.757237503187898	0.726912384468472	old
11.893432259090611	-2.1871562277506507	0.674055602659572	old
6.838290936008782	2.7020413571624537	0.5604185096808941	old
11.639683484210984	-3.1779051497796567	0.6284040338477924	old
7.9334578023106435	1.5228567201920198	0.5180304537259066	old
7.294181988228849	-0.8194933385868388	0.49066859069193897	old
11.646095984819759	1.9775472670263134	0.6087468399529432	old
4.072990409649645	-4.384205588434053	0.4863247065947469	old
12.177977811548207	0.03177496385917186	0.6872356943312004	old
6.889425797239752	-2.42288054230634	0.5063401113649552	old
8.241855371830804	2.109324243524135	0.6002624778419043	old
13.767959873968776	-6.142399477222318	0.703035484547855	old
11.269881950878585	-4.2535323348352625	0.602707475515535	old
16.136551841564142	2.375578164929968	0.8142474974549453	old
8.381405753741959	-1.4271834187860353	0.5428824052136862	old
8.66283615390598	4.1619839674724615	0.5792892374447564	old
8.274756840783212	1.3136673440527615	0.563073368325957	old
9.668026558985794	-0.6314608326629534	0.6068561244983671	old
2.6671491280723645	5.165804729093803	0.3973215164017179	old
2.2758212486256597	1.0167188397333367	0.46894990100366574	old
13.533297516875878	2.010207453775574	0.6849752902631379	old
10.649755084460033	0.6792885067416826	0.5469347835673017	old
4.770278656252427	-0.5183437086565423	0.46365727837648535	old
10.243012369563564	-4.795462893536141	0.661961165693057	old
4.214309643090436	-2.4420799156162194	0.42302881673031256	old
12.517943567634882	-6.856830906488885	0.6043850214996888	old
9.98814478954269	-2.4510322448314166	0.660950169395291	old
14.074863829515529	-1.1526555207863844	0.6824320115129999	old
8.693361558657731	4.930819240043662	0.6014685888595361	old
7.843790605267745	4.445633272907375	0.564107583956782	old
10.818680898011468	0.17611233761101697	0.5251029038146595	old
10.106652505087293	-1.4104300548060678	0.5349325417551082	old
8.383384735186274	0.6415255457432232	0.5781899297363841	old
1.8854945731097357	5.79694066486594	0.5222447996275684	old
6.627548975084849	3.406527847963023	0.5442547994898465	old
0.28909434092883185	2.86739500182762	0.39631813624800744	old
10.131139877204175	-1.0591345247272759	0.5897305817357168	old
5.904551256004322	-8.179015941331835	0.5017838118484118	old
-2.530496636511435	-2.317724133627899	0.31864370521407687	old
10.435657681489763	2.6508714787579195	0.7087075061989736	old
3.7296900680179625	1.8123480612560006	0.5479804249886622	old
6.336297011231494	2.223298659675748	0.47176221328069623	old
5.750793816875913	2.8950301672556304	0.5370303189323486	old
0.2530564172550728	-1.0828738694372335	0.36771247856135164	old
8.002492110464905	-0.9916701832595002	0.604636630318394	old
6.800417876337804	0.8416274628142135	0.5566065958303633	old
5.463826654478379	-7.96496612518598	0.5171808211419399	old
3.9649087274308448	0.8739011632301456	0.4491352157926981	old
9.713555195663947	-0.5272912242844298	0.6113625125605053	old
-8.655727044627104	3.4757062733940027	0.13446685931898827	old
15.927238241170897	1.015448195961389	0.7769628918882898	old
3.076831099846062	4.2153304475685545	0.4490632817088872	old
-2.4347220398932516	-1.6418834256994288	0.2756641300932489	old
6.333522268941087	-6.3062585545240815	0.5088888617750394	old
9.225196269762398	-1.0773333620387873	0.5958436280035734	old
7.621321387738255	-0.6749583517089778	0.5754285307259773	old
3.5735634669324834	-4.044186435596636	0.44491128990051065	old
6.014687368659091	4.825195193414248	0.5524914275598489	old
11.532045885617757	-3.4951103352437016	0.5400841687598689	old
10.305889178863364	4.57117535234168	0.604502612248313	old
3.0428871751264897	0.1290347178032051	0.4270569983672686	old
3.5089927044587816	1.706305559034362	0.4076798279171638	old
4.67357983667367	1.7529808431329277	0.4661912683845164	old
4.377526659285432	8.615337650597464	0.49999538784337416	old
6.380483027569649	-0.8982277790081856	0.5287829619705015	old
7.994461459171351	6.675616159222356	0.6128324997146113	old
13.778071806384558	6.826772503580033	0.7056495481263028	old
11.171773206064126	1.9004686189982376	0.6542176553639637	old
9.692930388729156	-0.8930512401113897	0.6281533233784362	old
12.32424940704264	-3.85835090395179	0.6362966607133652	old
7.514228562623869	-5.328211044637503	0.616861811164291	old
12.307310325694655	0.509917021744448	0.6151344881809313	old
10.98401650304938	0.7454847063045174	0.6539928474725982	old
3.4306659856490302	-1.386372616785345	0.45987111547180715	old
