PC1	PC2	score	age
1.763436587952588	-2.9484552454280206	0.5331558159470917	old
16.248871992796236	0.343879589746663	0.8151727430079582	old
-1.7097465513648709	-0.2302254629379697	0.4566628795414611	old
1.6430144635218367	-5.517913917867368	0.4424513007394842	old
9.060426009403393	-0.809914926967761	0.7290342378348789	old
13.927293947156931	4.266259234740842	0.757175475314192	old
14.850543517503562	-5.683942970553741	0.8174723610166091	old
-0.15952884599528205	-0.6911100614648893	0.5186566384478315	old
8.587587842150548	-1.9320508925629052	0.6388317155560681	old
13.938169912504907	-2.401822534176494	0.7969580225090706	old
12.628912401369004	3.1329812938836525	0.777524853011487	old
13.645454195716315	1.5030607493619514	0.8263900903725865	old
8.499330061982047	6.771111960338505	0.668831737691492	old
6.781614192977677	1.8749567220464298	0.611528915837262	old
11.057359598476987	-2.074458787436581	0.7581826857594098	old
14.649162698209901	0.3398774558892355	0.814622006043072	old
14.94896236909704	-2.9844378546764116	0.8487331741381913	old
0.3040488389376268	0.05561824784379071	0.5025138072074413	old
6.418509708676505	1.3475137669073816	0.6620351783951247	old
2.1491380881551865	-1.4788719610282552	0.5200109131085168	old
-12.111963229954876	13.42457956179341	0.23551958666391914	old
9.527361808427006	-5.997064474458977	0.7539962705684543	old
6.174017670193965	-7.489130301971949	0.5111482162400031	old
15.235707273744827	-2.8505232425745284	0.7966682660309351	old
11.155569299181018	6.676138842270717	0.7204958634192422	old
-7.812446231227025	-3.4007501327260306	0.32691247698905024	old
10.509026389119215	-5.761324632233027	0.6040446287101942	old
6.925800501610355	-4.921983030012229	0.6086705991172318	old
-2.534303370554729	-6.46865994367227	0.40122030510742085	old
5.561608872111833	3.062016100867429	0.6102838575525983	old
6.513470345407814	-5.300342075226339	0.5579493009777657	old
4.363471605080131	-9.223711972972655	0.5920945946357636	old
3.541883508547474	-6.729418138542522	0.5651718086056612	old
-2.9954370148751135	-4.902914581840298	0.4340107873975924	old
4.140327375676825	3.4425479429006636	0.5535797526004824	old
8.455301843242033	-4.497637001231799	0.6268308061117549	old
-4.9366748511739225	-3.096929278860922	0.33435667691198473	old
10.721947622380382	-4.277173964848022	0.7197770746744241	old
12.427231993847302	-7.546333363293303	0.6843165141765997	old
-2.355413276699667	6.546616174065077	0.488168715991948	old
-3.05303231100134	-5.866882471350813	0.37652399473735404	old
6.725677644902436	2.32157124221431	0.555125077594127	old
9.169626785257604	-1.569900679574379	0.6435072456829354	old
-2.7015186359452223	-7.974020911999955	0.3717972773795816	old
7.289134957346724	-3.9795687652517695	0.6729997524937237	old
8.85056739673269	-0.6492635784536498	0.7343516396703406	old
2.2741648152914906	-6.0200639308822215	0.4951445583029544	old
10.841466444322474	4.38640776392755	0.6851256924903919	old
5.431413160105179	0.40459128269414435	0.6721021155173031	old
6.202644049419518	-2.891965751606144	0.6695248067819216	old
5.117498263503972	-4.121533372822679	0.5854738306903844	old
5.2757016007238615	-7.174316487299335	0.5311455614787227	old
2.1962729351849277	-6.7648395466571065	0.5226469231554661	old
7.074756677893997	3.097953345164858	0.5921103154292897	old
-3.6962145925224092	-7.893645576016697	0.46385807319210204	old
4.5531457179175465	-3.1576834006286916	0.5250026984996048	old
14.937668045329605	-2.8201062720047356	0.854727229191126	old
8.406305444342083	9.749173800932825	0.7260708371937722	old
-8.215214388163895	-12.622832008844586	0.23584955809166896	old
17.109168111852455	-3.29454461839035	0.7990593628432188	old
3.4043774161713687	2.78758256441334	0.5817896322828594	old
10.411531649109243	3.1676067980287623	0.7699955440041304	old
16.021635027762734	3.9797629922467714	0.8731581575321172	old
8.229102196183211	-2.2408877352585495	0.6493741076273827	old
14.418532310969402	-5.283565631308297	0.781675203174859	old
21.504825646091764	0.529227297311297	0.961412378408013	old
12.132268684490176	3.9389602796025445	0.7024986900416059	old
13.82591818650038	7.589913242640376	0.7724600787380261	old
18.682159197250552	-5.936529750732864	0.9520893341972831	old
13.950896940668745	2.1976254543593723	0.7130556699823405	old
17.324576731081432	2.977660340315404	0.8796737684315814	old
1.0984434343111507	-2.075896216334243	0.4248962611140521	old
3.3434104856526488	-0.25525262626907674	0.5397620812609731	old
-8.577812233637756	15.6145735576501	0.32730862463322413	old
12.523526988451279	-0.020978625156564405	0.7273751460279998	old
17.09137838974773	-2.490409056439361	0.8489043819535653	old
7.715233094748785	-2.297226477971675	0.596607431914787	old
14.933857027250344	0.6325585271378886	0.8370006467493938	old
3.7983231345692547	-2.0214697596892135	0.5889071752614427	old
13.495745505906509	4.299879235049565	0.8281982595765613	old
0.4828647717933518	2.999942009743015	0.48988851215708423	old
-2.7471960348996363	-0.24903565267203664	0.4062030837581773	old
9.272424494144438	-1.1244164395938776	0.666769230746949	old
11.797894528622738	-0.5171301047971135	0.6638472408369885	old
3.9776762835311006	1.9361915758006953	0.6331929151453077	old
9.989442177967405	-3.7147524143669393	0.713607435884572	old
9.552238715076673	2.0120341786156577	0.7055205547619483	old
12.354654397377281	2.3726340695444046	0.7524832474909061	old
15.881951808366924	2.6002781510916178	0.885061359884659	old
9.640812851231903	-0.9028560610415739	0.6462808619694005	old
1.6787289210823435	0.5463088008385903	0.5679534774296823	old
16.243563604063883	-1.457049995075264	0.878238323680753	old
5.135689171643915	-3.17876673218105	0.5848460175548379	old
2.765957123801955	-6.919328398483956	0.48334885621192425	old
8.476233999222911	5.45500581029806	0.7000921726062534	old
2.763921934530563	7.5338233326631485	0.5898805059558085	old
6.676220217179703	2.8276659743953934	0.6016257375457891	old
12.743719578048626	-5.016020489674545	0.7385735897376836	yng
0.5769489129323155	8.977718642779356	0.4908380355275325	yng
12.910934905237667	8.031815561851442	0.8057128372515943	yng
13.46418740260936	-0.12056450853883856	0.8061642498777685	yng
11.450735932834872	-2.172620910133407	0.6758519339232222	yng
14.886219378537996	0.5355751195665961	0.8825027896581501	yng
0.07184463252034227	-7.554074770193773	0.5053239270938461	yng
12.326183390462425	12.059640836937923	0.7384446645588141	yng
-4.050097871754719	-9.16758618153984	0.36562375135464376	yng
-2.3972538672329455	-6.089313612177396	0.3951867405849128	yng
