Best20 genes, RNDforest scaled
X	Y	ages	KMeans	mismatches
FileGSE100426_SC_Mann_corr_sel_norm_log.tsv0.857
-0.0646764307063584	-0.0990347322879955	0	0	0
-0.1122264491157626	-0.021955030236651508	0	0	0
-0.0721971448026157	0.02333044818857989	0	0	0
-0.09523294453115887	-0.004979043359276143	0	0	0
-0.09622369937185621	-0.03947437255978717	0	0	0
-0.08161634442868138	0.00016685479584124214	0	0	0
-0.09882098569810692	-0.014122333222606144	0	0	0
-0.055204818870498044	-0.12254937054544601	0	0	0
-0.1041623288984557	-0.022237929039581394	0	0	0
0.10249712084614834	0.01780625036207604	0	1	2
-0.11222644900833817	-0.021955030507164443	0	0	0
-0.10445713503898764	0.010677948529736199	0	0	0
-0.07209618847838974	-0.08090720553704321	0	0	0
-0.11222644910909398	-0.02195503025344421	0	0	0
0.012484679161521914	0.057087300013964073	0	1	2
0.0005654081926135223	-0.11683195884994589	0	0	0
0.05486231518043405	0.08528807584327926	0	1	2
-0.06586891237366396	0.04263651167608689	0	0	0
-0.0687224976737384	-0.056701095345368865	0	0	0
-0.09966752608126231	-0.015078382361811998	0	0	0
-0.0639703652468772	-0.10085894447900763	0	0	0
-0.05296078800958236	-0.08301405328415537	0	0	0
-0.09827702425904287	-0.013383546254786298	0	0	0
-0.0050126083213390855	0.09312681545841592	0	1	2
-0.021755574470237193	-0.07537175820465462	0	0	0
-0.010079904032064584	0.0716286598339253	0	1	2
-0.11222644944029307	-0.021955029419428552	0	0	0
-0.0786527058061531	-0.06711756928209625	0	0	0
-0.061093837030694056	-0.10831965103393248	0	0	0
-0.046961074397647844	0.053467724677327876	0	0	0
-0.048348077694137875	-0.05994173500418456	0	0	0
-0.038572747417699574	0.0016929495814446385	0	0	0
-0.05603273091508732	0.007638392039199149	0	0	0
-0.06064399849361253	0.08052737931227412	0	0	0
-0.02357146684910758	-0.09994347748794437	0	0	0
-0.07078765997353609	-0.08394433181554549	0	0	0
-0.11222644930766751	-0.021955029753401554	0	0	0
-0.09307726949486644	0.015977463980653507	0	0	0
-0.056505287467599495	0.05693732673835779	0	0	0
-0.06549440022439329	-0.09693875251613213	0	0	0
-0.03928089657979421	-0.10676951989240309	0	0	0
-0.07608679076289698	-0.07223479988789967	0	0	0
-0.05631850731038808	0.04135761535050565	0	0	0
-0.10379877499972799	-0.018264004348573365	0	0	0
0.04046128430196717	-0.08524489530428461	0	0	0
