ID	Gene.symbol	logFC	P.Value	adj.P.Val
1419288_at	Jam2	-0.475545547222366	0.0727751463443489	0.458284260719978
1417523_at	Plek	0.524888375128486	0.0807728674671022	0.4785128400912
1425627_x_at	Gstm1	0.406706537428538	0.0847011293494224	0.487631559201978
1439773_at	Ly6e	0.520347688044954	0.084751438313375	0.487852411933286
1451871_a_at	Ghr	0.225925528280063	0.0889716466328185	0.497607916020182
1416572_at	Mmp14	0.252667569810501	0.0993772202427256	0.52167075068893
1438350_at	Adgrg2	0.239498782724685	0.100774780704311	0.52432004782473
1443086_at	Alcam	0.815753034228666	0.101778034999504	0.525977368214481
1442267_at	Stxbp4	1.02874961593669	0.101874410574287	0.526183897310002
1451729_at	Bmpr1a	0.277234250728348	0.105652966153389	0.535199013998053
1450078_at	Nrk	-0.402281059012968	0.108470031101543	0.540339024892008
1435952_at	Tsc22d1	0.342708027491287	0.117991364011222	0.561224267904464
1458882_at	Serpinb8	-0.165132480434111	0.129399131012143	0.581939546942342
1441618_at	Arhgap29	0.609805640343382	0.131624241455152	0.586219099799052
1459658_at	Mcm5	-0.53677321020878	0.135452540166589	0.593577100533855
1419072_at	Gstm7	0.424255554417862	0.136472597266252	0.595554001867945
1449129_a_at	Kcnip3	0.279242830068124	0.139518208656225	0.599739688412674
1421444_at	Pgr	0.234586816145617	0.140977758386353	0.602500570964974
1456132_x_at	Tsc22d1	0.165366986734906	0.148988770936835	0.615669226202415
1420412_at	Tnfsf10	0.403018287719603	0.149018460912119	0.615690876291452
1429330_at	Gabra4	0.237664379311692	0.14966731396037	0.617240812630456
1431306_at	Nt5c3	-0.186817689989105	0.162188428187326	0.63758509614159
1438643_at	Camk1d	-0.520324512196743	0.164112231889551	0.640389839976696
1453989_at	Stxbp4	-0.199048642758263	0.184092596681555	0.666593963418959
1456718_at	Tmem56	0.177668981706844	0.187876815535304	0.671047792602901
1436875_at	Dnm3	0.234195515441675	0.188258305423476	0.671059653197828
1450530_at	B3galt1	0.132211238760575	0.189159374784721	0.671668120207806
1425797_a_at	Syk	-0.123611908653858	0.199597913277184	0.684776014507399
1450216_at	Pcdhb16	0.217833639916302	0.204213771520984	0.689611702812618
1451697_a_at	Evc	0.246117317493876	0.206747107538378	0.693034640832055
1444419_at	Prcp	-0.590506578729263	0.210923403611038	0.698216133638847
1429246_a_at	Anxa6	-0.35418026781187	0.213495453913906	0.700438107685929
1422066_x_at	Klrb1b	0.137950771014573	0.222358322637922	0.708801053262848
1450447_at	Hnf4a	0.193386151835608	0.227665244254621	0.71344144227291
1425946_at	Gstm7	-0.267632245206394	0.23053105784834	0.715945715831261
1452519_a_at	Zfp36	1.37535150821033	0.236643365493698	0.721755464695953
1457239_at	Syk	-0.383785214459739	0.238809596327416	0.723827392739434
1441276_at	Ptprk	0.108587351816789	0.243857528797245	0.727636017617237
1451828_a_at	Acsl4	0.28921466399574	0.258068827853891	0.74068742554654
1431038_at	Rassf4	-0.210607715353606	0.261197001611763	0.744548474888897
1449341_a_at	Stom	0.184959394724968	0.267398076189095	0.749808544777691
1458462_at	Arhgap30	-0.623396857335302	0.272698338354701	0.75555767036094
1446265_at	Dnm3	0.0984840672959635	0.27412694642741	0.756338007861583
1452019_at	Cyyr1	0.145337197563948	0.278588278997181	0.759256704362038
1431680_a_at	Ptprk	-0.172693951918112	0.288660143593326	0.767679106290075
1459197_at	Cntn1	-0.148862520415507	0.298193006440112	0.775773118565729
1425403_at	Dnm3	0.14711713838192	0.306642731109306	0.781509886722878
1422067_at	Klrb1b	0.133897950955476	0.317641535836448	0.791218740779689
1432715_at	Lrrn1	-0.0922571303054598	0.319841105973739	0.793282321794555
1421956_at	Rbpjl	0.195940458992866	0.341187409217338	0.809803880807872
1438939_x_at	Ndn	0.0987765947402948	0.347780727990469	0.814427397781389
1421983_s_at	Hnf4a	-0.108031447085087	0.349374069972648	0.815374899344704
1449941_at	Myo1e	-0.166575515495276	0.356603999903895	0.818566622539981
1440920_at	Mmp14	0.152550708237353	0.390401876712713	0.838390277855121
1454250_at	Exoc6b	-0.107128117480381	0.390961386602656	0.838761574590954
1449563_at	Cntn1	-0.123856604520214	0.40082683517648	0.843892854364097
1438801_at	Dnm3	0.176251457380497	0.408412684427344	0.84741076704488
1446701_at	Abcb1b	0.103892638299908	0.436606160073805	0.862512983310192
1416250_at	Btg2	-0.397248357368654	0.445817063582817	0.866371507135018
1436399_s_at	Nrk	-0.129607236063971	0.462219320388122	0.870151004913846
1421491_a_at	Vmp1	0.17674813527624	0.484410228627328	0.880937719123765
1447690_at	Lsr	0.0699739332842411	0.48626741273411	0.881973239834356
1420111_at	Zfp334	0.0932293307322807	0.502958891133174	0.888751591467363
1430621_at	Mmrn1	-0.106070622679636	0.50794566011617	0.890390501647922
1419832_s_at	Acpp	-0.0706656126576761	0.518330874286635	0.893877228305238
1459003_at	Fhl1	-0.0742896705700042	0.523498881554155	0.895350863425575
1418675_at	Osmr	0.105276695788446	0.527525591310703	0.896987637232386
1432851_at	Phactr1	-0.0878836657750295	0.557377005528787	0.909697672081584
1431891_at	Zswim5	-0.118503306149275	0.559100669533729	0.910041568638845
1453943_a_at	Acpp	0.0581293606216708	0.561361258816744	0.910521259220815
1453596_at	Id2	0.0910371470093523	0.587541315571057	0.918122229304145
1444295_at	Neo1	0.185610112616255	0.59146970012608	0.919002134060921
1425626_at	Gstm1	0.104389139600135	0.606394603386741	0.922911705275159
1448694_at	Jun	0.472030767139991	0.615653317081359	0.92539706638671
1458146_at	Dennd5b	0.0644973195938272	0.622886762786369	0.927028355954403
1441277_s_at	Ptprk	0.045626156986768	0.629515841877832	0.929142061869035
1417409_at	Jun	0.560032352690492	0.631564250061663	0.929623745671816
1456575_at	Ndn	0.0495516492778396	0.639630453339624	0.93245008639593
1439315_at	Satb1	0.0484020521581607	0.640644580659572	0.932958063685094
1418544_at	Kcnip3	0.0825368389648329	0.645650833744612	0.934446859458806
1447945_at	Maf	0.0719176254818832	0.662867971318737	0.93850329726711
1431404_at	Tmem56	0.0677389886992699	0.681612861616173	0.945075678546208
1432852_at	Phactr1	0.0401938254144181	0.692859003660431	0.947234317790225
1419098_at	Stom	0.0435364425455322	0.700678581298212	0.949472844849643
1455373_at	Pclo	-0.0476555327055497	0.710808817797256	0.951378235826211
1459217_at	Osmr	0.0412860008754952	0.720131242167561	0.953868042441167
1429247_at	Anxa6	-0.0771500099399596	0.732537847217771	0.955862909439643
1452423_at	Pclo	0.0296921128012513	0.746689098850601	0.958820847787902
1443788_at	Runx1t1	0.0394217892631379	0.74767640689461	0.959106220812611
1444512_at	Arhgap29	-0.0352096466693514	0.749262249197333	0.959624870011665
1450381_a_at	Bcl6	0.0282314014732279	0.758296901679997	0.96127459341802
1416594_at	Sfrp1	0.0329562463254609	0.761803137026672	0.962252506528872
1444280_at	Tmem215	-0.0436899662922761	0.761894527750798	0.962252506528872
1446691_at	Pdgfd	-0.0356401189366675	0.768276741151096	0.963100181922245
1420421_s_at	Klrb1b	-0.0331406603247677	0.768857082585874	0.963100181922245
1432716_at	Lrrn1	0.032586311165165	0.783095471284756	0.965560726866141
1442288_at	Anxa6	-0.038215991020504	0.7850142036275	0.965635383166279
1458429_at	Arhgap30	-0.0556886816695368	0.787373909237562	0.966071572888331
1452522_at	Stom	-0.0268051079724305	0.787744261918228	0.966092561706975
1415898_at	Mgst1	-0.0228601467168392	0.809156573514748	0.969838769518258
1426153_a_at	Dsg2	-0.022676983173227	0.810421270631173	0.96987766615551
1448272_at	Btg2	0.31122829120212	0.810868225751996	0.969907332479662
1438367_x_at	Ddr1	0.0204936738485828	0.814905833678353	0.970372888751914
1459990_at	Ddr1	-0.0522023351873617	0.817175349245281	0.970850466948828
1445399_at	Klrb1b	0.0245177457524033	0.855207659447388	0.977893871448748
1439111_at	Tsc22d1	-0.0544985081466445	0.86749731822171	0.980088604813681
1437473_at	Maf	-0.0152114397785681	0.870111761162665	0.98049956770024
1443699_at	Ptprk	-0.0293347419320531	0.878786961794436	0.981960536652553
1422226_at	Abat	0.0227563285972368	0.888969192109692	0.983790536716377
1425414_at	Ppp1r16b	-0.0126401358921755	0.899985465385349	0.985168625803939
1450433_at	Rbpjl	-0.0177096203166682	0.912300145980569	0.986518059107491
1419099_x_at	Stom	0.00990214087000441	0.924409190783103	0.988213417110437
1422065_at	Klrb1b	-0.00837425609534748	0.93575629293792	0.990665770784472
1421511_at	Itgb3	0.0162900032173274	0.939660347860412	0.991260667643815
1438978_x_at	Ndn	0.00971490905643391	0.941565074840542	0.991260667643815
1460380_at	Dsg2	-0.00370102268749584	0.975418801787666	0.996888921561269
1431361_at	Prcp	-0.00306573250602327	0.990382576337123	0.99895509291381
