PC1,PC2,ages.actual,ages.predicted,mismatches,study
0.053908362,-0.100196298,1,0,2,Mann
-0.02514044,-0.010036558,1,1,1,Mann
-0.201430363,0.053286834,1,1,1,Mann
-0.055056354,0.154858402,1,1,1,Mann
0.071825116,0.027497053,1,0,2,Mann
-0.299388278,-0.017827242,1,1,1,Mann
0.051793095,0.180000155,1,0,2,Mann
-0.211820493,0.098701082,1,1,1,Mann
-0.115661516,0.096580049,1,1,1,Mann
-0.022556752,-0.189253249,1,0,2,Mann
-0.238601103,-0.153720515,1,1,1,Mann
-0.305119783,0.053702617,1,1,1,Mann
-0.093893617,-0.118936234,1,1,1,Mann
-0.157940376,0.093196125,1,1,1,Mann
-0.287751143,-0.027810494,1,1,1,Mann
-0.271574769,0.079402474,1,1,1,Mann
-0.107854347,0.046747753,1,1,1,Mann
-0.051778423,0.091338578,1,1,1,Mann
-0.062072614,-0.121650837,1,1,1,Mann
0.177643548,0.169932466,1,0,2,Mann
-0.207180787,0.234781738,1,1,1,Mann
-0.232219319,0.053742781,1,1,1,Mann
0.010199386,-0.209556426,1,0,2,Mann
-0.168126349,-0.036205134,1,1,1,Mann
0.039944596,-0.189450881,1,0,2,Mann
-0.20467063,0.091174005,1,1,1,Mann
0.068040516,0.246285774,1,0,2,Mann
-0.030677494,0.014693724,1,1,1,Mann
0.038744934,0.267897204,1,1,1,Mann
-0.091648552,0.038111837,1,1,1,Mann
-0.089406834,0.218646253,1,1,1,Mann
-0.227128645,0.198692352,1,1,1,Mann
-0.049488104,-0.042066403,1,1,1,Mann
-0.132045667,0.056211274,1,1,1,Mann
-0.032208781,-0.084486313,1,1,1,Mann
-0.20298786,-0.19031748,1,1,1,Mann
0.026374361,-0.043012623,1,0,2,Mann
-0.177887709,0.182766819,1,1,1,Mann
-0.072573242,0.132684279,1,1,1,Mann
-0.030753166,0.257671709,1,1,1,Mann
-0.156076191,-0.224336218,1,1,1,Mann
-0.047781662,0.121643061,1,1,1,Mann
-0.184126199,-0.012311033,1,1,1,Mann
-0.246073263,0.23543252,1,1,1,Mann
0.041195532,-0.272934692,1,0,2,Mann
-0.104920058,0.288275513,1,1,1,Mann
-0.163492214,-0.159009516,1,1,1,Mann
-0.096760372,-0.127075636,1,1,1,Mann
-0.300657703,0.169491407,1,1,1,Mann
-0.002304594,-0.113709064,1,0,2,Mann
-0.076583048,0.307421333,1,1,1,Mann
-0.005275578,0.015276611,1,1,1,Mann
0.003597715,0.116710649,1,1,1,Mann
-0.222890824,0.025324869,1,1,1,Mann
-0.105175612,-0.048887265,1,1,1,Mann
-0.112085407,0.16683025,1,1,1,Mann
-0.02444098,0.227376254,1,1,1,Mann
-0.20234325,-0.095153772,1,1,1,Mann
-0.088863895,0.173422932,1,1,1,Mann
-0.342872166,-0.082814508,1,1,1,Mann
-0.147751441,0.042426304,1,1,1,Mann
-0.08770341,0.091043949,1,1,1,Mann
-0.188564612,-0.160689516,1,1,1,Mann
0.134172403,0.309008319,1,0,2,Mann
-0.132144789,0.125100913,1,1,1,Mann
0.005199334,-0.055955465,1,0,2,Mann
-0.068500081,0.185740007,1,1,1,Mann
-0.046980018,-0.005853503,0,0,0,Kirschner
-0.173099791,0.236137226,0,0,0,Kirschner
-0.133195948,0.093192056,0,0,0,Kirschner
-0.075643716,-0.004635222,0,0,0,Kirschner
-0.303507453,-0.000911944,0,0,0,Kirschner
-0.271462606,0.191623474,0,0,0,Kirschner
-0.380566389,0.171320673,0,0,0,Kirschner
-0.02294093,0.098900516,0,0,0,Kirschner
-0.128321155,0.280589135,0,0,0,Kirschner
-0.058627195,-0.123960326,0,0,0,Kirschner
-0.148443248,-0.023484957,0,0,0,Kirschner
-0.077801725,-0.159516541,0,0,0,Kirschner
0.003729718,0.406716041,0,0,0,Kirschner
0.216441293,0.23346557,0,1,2,Kirschner
-0.118452483,0.131903085,0,0,0,Kirschner
-0.20667886,-0.223222878,0,0,0,Kirschner
-0.171028989,0.007039674,0,0,0,Kirschner
-0.147681111,0.19895674,0,0,0,Kirschner
-0.115873984,-0.259722954,0,0,0,Kirschner
-0.297680996,0.160800445,0,0,0,Kirschner
-0.297689766,-0.12271641,0,0,0,Kirschner
-0.150356149,0.179309605,0,0,0,Kirschner
-0.139600491,0.014366609,0,0,0,Kirschner
-0.112622467,0.025843192,0,0,0,Kirschner
-0.194549585,0.146817872,0,0,0,Kirschner
-0.218010554,0.042826267,0,0,0,Kirschner
-0.144571671,0.042412171,0,0,0,Kirschner
-0.275341015,0.054022575,0,0,0,Kirschner
0.01296939,0.08557163,0,0,0,Kirschner
-0.163393033,0.043214454,0,0,0,Kirschner
-0.194509196,0.208925576,0,0,0,Kirschner
-0.039445877,0.050264081,0,0,0,Kirschner
-0.18597051,0.279199834,0,0,0,Kirschner
0.209282377,0.327075907,0,1,2,Kirschner
-0.140832323,-0.074112291,0,0,0,Kirschner
-0.145553019,0.081279921,0,0,0,Kirschner
-0.207165576,-0.245175947,0,0,0,Kirschner
-0.072995735,0.036228187,0,0,0,Kirschner
-0.059005437,0.078628133,0,0,0,Kirschner
0.31191916,0.028910815,0,1,2,Kirschner
0.089366122,-0.010384297,0,1,2,Kirschner
0.304772622,0.128427508,0,1,2,Kirschner
-0.082596583,0.299853471,0,0,0,Kirschner
-0.071020566,0.144342046,0,0,0,Kirschner
-0.178167436,-0.039557035,0,0,0,Kirschner
0.226459759,0.315938895,0,1,2,Kirschner
0.354250477,0.006035423,0,1,2,Kirschner
0.105455397,-0.298572876,0,1,2,Kirschner
-0.216962311,-0.032479575,0,0,0,Kirschner
-0.185876715,-0.077722478,0,0,0,Kirschner
-0.012281871,0.125768693,0,0,0,Kirschner
-0.192449926,-0.001251129,0,0,0,Kirschner
-0.022421391,-0.083904044,0,0,0,Kirschner
-0.023184928,0.175672406,0,0,0,Kirschner
-0.136405339,0.052817866,0,0,0,Kirschner
-0.073436965,0.175263906,0,0,0,Kirschner
-0.048075577,0.241948002,0,0,0,Kirschner
-0.092860083,-0.097974399,0,0,0,Kirschner
-0.113692102,-0.003269006,0,0,0,Kirschner
-0.161786154,0.08828839,0,0,0,Kirschner
0.071737172,0.372089856,0,0,0,Kirschner
0.072247944,-0.210384048,0,1,2,Kirschner
-0.000410919,0.055956431,0,0,0,Kirschner
-0.001205934,-0.010325199,0,0,0,Kirschner
-0.029458383,0.286900024,0,0,0,Kirschner
0.198839023,0.222649268,0,1,2,Kirschner
0.044358098,-0.217706662,0,1,2,Kirschner
0.030596537,0.215801122,0,0,0,Kirschner
0.084595369,0.132942269,0,1,2,Kirschner
0.210621716,-0.295884029,0,1,2,Kirschner
0.200544486,0.089939693,0,1,2,Kirschner
-0.11334414,0.23372353,0,0,0,Kirschner
0.282989167,0.285783351,0,1,2,Kirschner
-0.160448856,0.141075519,0,0,0,Kirschner
0.030595016,0.031026606,0,1,2,Kirschner
-0.030427911,-0.283764467,0,1,2,Kirschner
-0.07712809,0.068729381,0,0,0,Kirschner
0.144487619,-0.209213352,0,1,2,Kirschner
0.120535888,0.142341343,0,1,2,Kirschner
0.025188743,-0.160431401,0,1,2,Kirschner
-0.240919456,-0.199128833,1,0,2,Kirschner
0.24627585,0.093577006,1,1,1,Kirschner
0.175121515,0.075160102,1,1,1,Kirschner
0.106908174,-0.238409422,1,1,1,Kirschner
0.187078159,-0.168452637,1,1,1,Kirschner
0.055617947,-0.045502952,1,1,1,Kirschner
-0.084151496,-0.062053808,1,0,2,Kirschner
0.010963043,-0.320369786,1,1,1,Kirschner
0.168450057,0.247998596,1,1,1,Kirschner
-0.095088287,0.121139576,1,0,2,Kirschner
-0.407545139,-0.041742316,1,0,2,Kirschner
0.187121961,0.007626844,1,1,1,Kirschner
-0.111203299,-0.026842677,1,0,2,Kirschner
-0.298254007,-0.350141544,1,0,2,Kirschner
0.045134048,0.287955815,1,0,2,Kirschner
-0.125207395,-0.077764883,1,0,2,Kirschner
0.222083077,-0.153193456,1,1,1,Kirschner
-0.046525565,0.023498072,1,0,2,Kirschner
0.074061571,-0.341044704,1,1,1,Kirschner
-0.225798773,0.230653947,1,0,2,Kirschner
-0.139017504,-0.242421779,1,0,2,Kirschner
-0.1945581,0.045141584,1,0,2,Kirschner
0.048348928,-0.310940901,1,1,1,Kirschner
0.236892181,-0.254953199,1,1,1,Kirschner
-0.208829988,-0.156597456,1,0,2,Kirschner
0.153506263,-0.324422085,1,1,1,Kirschner
-0.263858274,-0.024857424,1,0,2,Kirschner
0.069958712,-0.111375262,1,1,1,Kirschner
-0.025378545,-0.205460112,1,1,1,Kirschner
0.354150747,-0.161061619,1,1,1,Kirschner
0.072793705,-0.158699229,1,1,1,Kirschner
-0.143588567,-0.159210974,1,0,2,Kirschner
-0.014824919,-0.380726139,1,1,1,Kirschner
-0.121922878,-0.121965477,1,0,2,Kirschner
0.188743488,-0.052876726,1,1,1,Kirschner
-0.076868598,-0.266176104,1,1,1,Kirschner
0.107539034,0.088198083,1,1,1,Kirschner
-0.275255364,-0.169372736,1,0,2,Kirschner
0.002974978,-0.220350364,1,1,1,Kirschner
-0.270853727,-0.067599214,1,0,2,Kirschner
0.207035874,0.013670254,1,1,1,Kirschner
0.037567946,0.00197731,1,1,1,Kirschner
0.251133,-0.209884368,1,1,1,Kirschner
-0.079700163,-0.034104832,1,0,2,Kirschner
0.121034357,0.054954975,1,1,1,Kirschner
-0.129113105,-0.210354821,1,0,2,Kirschner
0.247355934,-0.051491351,1,1,1,Kirschner
0.257142837,-0.084347761,1,1,1,Kirschner
-0.389292687,-0.132012154,1,0,2,Kirschner
0.168230816,-0.141215391,1,1,1,Kirschner
0.320425743,0.261299176,1,1,1,Kirschner
0.194651062,0.046136563,1,1,1,Kirschner
0.088787494,0.032202919,1,1,1,Kirschner
0.250011689,-0.104488263,1,1,1,Kirschner
0.300390368,-0.035131007,1,1,1,Kirschner
0.044987186,0.078576666,1,1,1,Kirschner
-0.014431882,0.161765848,1,0,2,Kirschner
0.125061414,-0.08168692,1,1,1,Kirschner
0.164467553,-0.013984909,1,1,1,Kirschner
0.03749767,0.162979534,1,0,2,Kirschner
0.143401414,0.126966756,1,1,1,Kirschner
0.112215607,0.396958593,1,0,2,Kirschner
0.328919662,-0.097109529,1,1,1,Kirschner
-0.044156367,-0.211921114,1,1,1,Kirschner
0.02547825,-0.086882897,1,1,1,Kirschner
0.231573551,0.045580956,1,1,1,Kirschner
0.156370467,-0.062897605,1,1,1,Kirschner
0.213312079,-0.019777508,1,1,1,Kirschner
0.195886305,0.121600222,1,1,1,Kirschner
0.291697624,-0.215080967,1,1,1,Kirschner
0.00813871,0.032001145,1,0,2,Kirschner
-0.221592943,0.089308196,1,0,2,Kirschner
0.190847041,-0.204081825,1,1,1,Kirschner
0.223033095,-0.10033276,1,1,1,Kirschner
0.248309757,0.038462347,1,1,1,Kirschner
0.39409995,0.13833303,1,1,1,Kirschner
0.020861456,-0.061476776,1,1,1,Kirschner
0.086300958,0.219308007,1,0,2,Kirschner
0.031954523,0.260056759,1,0,2,Kirschner
0.001386852,-0.045642975,1,1,1,Kirschner
-0.044661938,0.131430245,1,0,2,Kirschner
-0.009326166,-0.138388266,1,1,1,Kirschner
0.18324588,-0.080393676,1,1,1,Kirschner
-0.039647305,-0.095851753,1,0,2,Kirschner
0.109729298,-0.160370371,1,1,1,Kirschner
-0.093436336,-0.234615002,1,0,2,Kirschner
-0.118160906,-0.11779856,0,0,0,Kowalczyk
-0.051795667,-0.00704379,0,0,0,Kowalczyk
-0.218481213,0.021700325,0,0,0,Kowalczyk
-0.153163056,-0.053171153,0,0,0,Kowalczyk
-0.143371691,-0.031043298,0,0,0,Kowalczyk
-0.182784789,0.063338449,0,0,0,Kowalczyk
-0.115009328,-0.005708726,0,0,0,Kowalczyk
-0.023577847,-0.092597077,0,0,0,Kowalczyk
-0.189525921,0.136604432,0,0,0,Kowalczyk
-0.126212532,-0.108610094,0,0,0,Kowalczyk
-0.098209352,-0.017776744,0,0,0,Kowalczyk
-0.117605182,0.10381581,0,0,0,Kowalczyk
-0.070210614,0.011063948,0,0,0,Kowalczyk
-0.177084143,-0.062303957,0,0,0,Kowalczyk
-0.065264404,-0.087228779,0,0,0,Kowalczyk
-0.094005427,-0.075732686,0,0,0,Kowalczyk
-0.001750068,0.004417114,0,0,0,Kowalczyk
-0.176133839,-0.050872196,0,0,0,Kowalczyk
-0.125282729,-0.139336707,0,0,0,Kowalczyk
-0.133446664,-0.113067608,0,0,0,Kowalczyk
-0.150430882,-0.102244848,0,0,0,Kowalczyk
0.009929532,-0.066527047,0,1,2,Kowalczyk
-0.178292492,-0.031370652,0,0,0,Kowalczyk
-0.197038756,0.042613136,0,0,0,Kowalczyk
-0.041454284,-0.165575227,0,0,0,Kowalczyk
-0.009553607,-0.130620407,0,0,0,Kowalczyk
-0.064425291,0.204350542,0,0,0,Kowalczyk
-0.116901111,-0.093863442,0,0,0,Kowalczyk
-0.152435111,-0.073334901,0,0,0,Kowalczyk
-0.176806624,0.102001992,0,0,0,Kowalczyk
-0.086585919,-0.202552023,0,0,0,Kowalczyk
-0.043308169,-0.100324476,0,0,0,Kowalczyk
-0.028998662,0.120691858,0,0,0,Kowalczyk
-0.066879677,0.085693981,0,0,0,Kowalczyk
-0.197521979,-0.073334832,0,0,0,Kowalczyk
-0.06424627,-0.037866277,0,0,0,Kowalczyk
-0.007262514,0.188979787,0,0,0,Kowalczyk
-0.093218658,0.003912565,0,0,0,Kowalczyk
-0.11743324,0.167224003,0,0,0,Kowalczyk
-0.077747518,-0.023304576,0,0,0,Kowalczyk
-0.16036635,0.094090354,0,0,0,Kowalczyk
-0.168196317,-0.047776876,0,0,0,Kowalczyk
-0.089677882,-0.094989617,0,0,0,Kowalczyk
0.051085481,0.198454887,0,1,2,Kowalczyk
-0.048469224,0.111694673,0,0,0,Kowalczyk
-0.083134702,0.009191132,0,0,0,Kowalczyk
-0.132223957,0.18126353,0,0,0,Kowalczyk
-0.071737743,0.160519462,0,0,0,Kowalczyk
-0.201268585,0.096642506,0,0,0,Kowalczyk
-0.00211569,-0.161551433,0,1,2,Kowalczyk
-0.206640228,-0.041343648,0,0,0,Kowalczyk
-0.056869659,0.151953953,0,0,0,Kowalczyk
-0.102710503,-0.170705357,0,0,0,Kowalczyk
-0.055500427,-0.153114931,0,0,0,Kowalczyk
-0.112523379,-0.141550249,0,0,0,Kowalczyk
-0.138135891,0.006844815,0,0,0,Kowalczyk
-0.201918373,0.047542755,0,0,0,Kowalczyk
-0.082548547,-0.140284374,0,0,0,Kowalczyk
-0.064859492,-5.56E-05,0,0,0,Kowalczyk
-0.081648324,0.03203161,0,0,0,Kowalczyk
-0.125525709,-0.1199822,0,0,0,Kowalczyk
-0.19943687,-0.006550717,0,0,0,Kowalczyk
-0.07873094,-0.127114856,0,0,0,Kowalczyk
-0.107000023,0.004456624,0,0,0,Kowalczyk
-0.093978639,-0.106904019,0,0,0,Kowalczyk
-0.193967917,-0.035018746,0,0,0,Kowalczyk
-0.018834073,-0.168910526,0,0,0,Kowalczyk
-0.146628346,0.049561474,0,0,0,Kowalczyk
-0.205289082,0.048500705,0,0,0,Kowalczyk
-0.053084376,0.210633159,0,0,0,Kowalczyk
-0.075898813,0.167906482,0,0,0,Kowalczyk
-0.082478704,-0.079472352,0,0,0,Kowalczyk
-0.174280199,0.050506196,0,0,0,Kowalczyk
-0.162322972,-0.129827042,0,0,0,Kowalczyk
-0.121663851,0.064146977,0,0,0,Kowalczyk
-0.005458926,0.150158423,0,0,0,Kowalczyk
-0.121853861,-0.06304833,0,0,0,Kowalczyk
-0.08008593,-0.033117995,0,0,0,Kowalczyk
-0.190387302,-0.097684192,0,0,0,Kowalczyk
-0.119569922,0.08624446,0,0,0,Kowalczyk
-0.18175251,0.095986488,0,0,0,Kowalczyk
-0.151769336,-0.012619467,0,0,0,Kowalczyk
-0.136814958,0.155606129,0,0,0,Kowalczyk
-0.114609635,0.011304884,0,0,0,Kowalczyk
-0.123510778,0.099659193,0,0,0,Kowalczyk
-0.024345649,-0.077063144,0,0,0,Kowalczyk
-0.091574421,-0.139043473,0,0,0,Kowalczyk
-0.023330461,0.023694295,0,0,0,Kowalczyk
-0.063553825,0.029815265,0,0,0,Kowalczyk
-0.131059189,0.155298092,0,0,0,Kowalczyk
0.013390879,-0.130324782,0,1,2,Kowalczyk
-0.16558692,-0.008217329,0,0,0,Kowalczyk
-0.078944769,0.118750048,0,0,0,Kowalczyk
-0.076978457,0.050757607,0,0,0,Kowalczyk
-0.101394044,-0.025972494,0,0,0,Kowalczyk
-0.14207673,0.011933499,0,0,0,Kowalczyk
-0.113028081,0.165169785,0,0,0,Kowalczyk
-0.037212078,-0.031630679,0,0,0,Kowalczyk
0.043287346,0.157269054,0,1,2,Kowalczyk
-0.091580617,0.088326844,0,0,0,Kowalczyk
-0.102600501,-0.18294178,0,0,0,Kowalczyk
-0.138371299,-0.015678689,0,0,0,Kowalczyk
0.013891814,-0.037365487,0,1,2,Kowalczyk
-0.189562825,0.017613014,0,0,0,Kowalczyk
-0.10645964,0.014904794,0,0,0,Kowalczyk
-0.096039165,0.162676261,0,0,0,Kowalczyk
-0.085423828,-0.052131894,0,0,0,Kowalczyk
-0.078759014,-0.067249472,0,0,0,Kowalczyk
-0.202462754,-0.026709199,0,0,0,Kowalczyk
-0.117448002,0.021390247,0,0,0,Kowalczyk
-0.074590627,0.103001024,0,0,0,Kowalczyk
-0.135337282,-0.087513413,0,0,0,Kowalczyk
-0.136840793,-0.079305774,0,0,0,Kowalczyk
-0.019229587,-0.048998996,0,0,0,Kowalczyk
-0.109249443,-0.004844069,0,0,0,Kowalczyk
-0.150684598,0.068123196,0,0,0,Kowalczyk
-0.141776817,0.078599734,0,0,0,Kowalczyk
-0.15890833,0.10144122,0,0,0,Kowalczyk
-0.102895657,-0.035691427,0,0,0,Kowalczyk
-0.117064746,0.138709351,0,0,0,Kowalczyk
-0.068701057,-0.056626657,0,0,0,Kowalczyk
-0.189489187,0.045378097,0,0,0,Kowalczyk
-0.171717698,-0.038318738,0,0,0,Kowalczyk
-0.043450042,-0.019063102,0,0,0,Kowalczyk
-0.031020349,-0.009909065,0,0,0,Kowalczyk
-0.058077765,0.188974257,0,0,0,Kowalczyk
-0.142505468,-0.022923682,0,0,0,Kowalczyk
-0.059809974,-0.177479396,0,0,0,Kowalczyk
-0.025420487,0.163223754,0,0,0,Kowalczyk
-0.156611727,-0.117780125,0,0,0,Kowalczyk
-0.124134396,0.11647909,0,0,0,Kowalczyk
-0.05525358,0.054418204,0,0,0,Kowalczyk
0.040599295,0.083779243,0,1,2,Kowalczyk
-0.185401093,-0.011160212,0,0,0,Kowalczyk
-0.090619734,0.034645294,0,0,0,Kowalczyk
0.054325838,-0.087933089,0,1,2,Kowalczyk
-0.009769006,0.138208747,0,0,0,Kowalczyk
-0.068732529,0.057450441,0,0,0,Kowalczyk
-0.162583753,-0.036797891,0,0,0,Kowalczyk
-0.058705971,0.133852047,0,0,0,Kowalczyk
-0.018674984,0.039611294,0,0,0,Kowalczyk
-0.105469495,0.124766123,0,0,0,Kowalczyk
-0.164255935,-0.024165243,0,0,0,Kowalczyk
-0.043017031,-0.075463906,0,0,0,Kowalczyk
-0.119687193,0.073696939,0,0,0,Kowalczyk
-0.111579314,0.071110781,0,0,0,Kowalczyk
-0.132818707,0.08862556,0,0,0,Kowalczyk
-0.163591934,-0.085274579,0,0,0,Kowalczyk
-0.014515064,0.117907058,0,0,0,Kowalczyk
-0.085945148,-0.01569253,0,0,0,Kowalczyk
-0.139583845,0.093401564,0,0,0,Kowalczyk
-0.113296566,0.111930014,0,0,0,Kowalczyk
-0.101427831,-0.121912523,0,0,0,Kowalczyk
0.011466808,-0.189692518,1,1,1,Kowalczyk
0.047715317,-0.167638608,1,1,1,Kowalczyk
0.03006296,-0.01674123,1,1,1,Kowalczyk
-0.024053241,-0.179956374,1,0,2,Kowalczyk
0.169321974,0.033944317,1,1,1,Kowalczyk
0.053095386,-0.189926404,1,1,1,Kowalczyk
0.126486506,0.015747371,1,1,1,Kowalczyk
0.138114043,0.066919217,1,1,1,Kowalczyk
0.057843029,0.080178087,1,1,1,Kowalczyk
0.142624289,-0.053709606,1,1,1,Kowalczyk
0.17622919,-0.006780875,1,1,1,Kowalczyk
0.033907259,0.186582691,1,1,1,Kowalczyk
0.026138535,-0.064281553,1,1,1,Kowalczyk
0.025670573,0.139801181,1,1,1,Kowalczyk
-0.008090253,-0.109934365,1,0,2,Kowalczyk
-0.03615166,0.138358177,1,0,2,Kowalczyk
0.095450762,0.065497447,1,1,1,Kowalczyk
0.064345899,0.110793331,1,1,1,Kowalczyk
0.059791809,0.174218481,1,1,1,Kowalczyk
0.124995544,0.091182117,1,1,1,Kowalczyk
-0.041626154,0.165995273,1,0,2,Kowalczyk
