PC1,PC2,ages.actual,ages.predicted,mismatches,study
0.032586112,0.117058695,0,1,2,Kirschner
0.09040919,0.086622627,0,1,2,Kirschner
-0.079712194,0.03738612,0,1,2,Kirschner
0.089732712,-0.086688685,0,0,0,Kirschner
0.055686974,0.039746284,0,1,2,Kirschner
0.139610914,-0.04307579,0,1,2,Kirschner
0.023714386,0.110943153,0,1,2,Kirschner
0.09040919,0.086622627,0,1,2,Kirschner
0.079287493,-0.067730084,0,0,0,Kirschner
0.130743339,-0.039791412,0,1,2,Kirschner
0.09040919,0.086622627,0,1,2,Kirschner
0.042052279,0.058664777,0,1,2,Kirschner
-0.004809536,0.01935187,0,1,2,Kirschner
0.120345017,-0.084336888,0,0,0,Kirschner
0.088829657,0.054784574,0,1,2,Kirschner
0.09040919,0.086622627,0,1,2,Kirschner
0.007650825,0.050525973,0,1,2,Kirschner
0.082788121,-0.082126591,0,0,0,Kirschner
0.071618136,0.011154363,0,1,2,Kirschner
0.063742015,-0.024171668,0,1,2,Kirschner
0.025386755,0.068246338,0,1,2,Kirschner
-0.06696452,0.060261258,0,1,2,Kirschner
0.027703761,-0.188826191,0,0,0,Kirschner
0.09040919,0.086622627,0,1,2,Kirschner
-0.110819344,-0.085115023,0,0,0,Kirschner
0.032381523,-0.138558425,0,0,0,Kirschner
-0.060018509,-0.157676397,0,0,0,Kirschner
0.071210467,0.073321699,0,1,2,Kirschner
-0.035487415,-0.0195917,0,0,0,Kirschner
0.104865359,0.020582666,0,1,2,Kirschner
0.046819691,0.015769442,0,1,2,Kirschner
-0.04757573,-0.209565509,0,0,0,Kirschner
0.11608728,-0.032519811,0,1,2,Kirschner
-0.015928416,0.000169325,0,1,2,Kirschner
-0.02544466,-0.039155026,0,0,0,Kirschner
0.075621744,-0.070342704,0,0,0,Kirschner
0.164678581,-0.095558081,1,0,2,Kirschner
-0.146822753,-0.184605493,1,0,2,Kirschner
-0.122479495,-0.172538495,1,0,2,Kirschner
-0.015726404,-0.098524298,1,0,2,Kirschner
-0.053568572,-0.119572187,1,0,2,Kirschner
-0.054580639,-0.10930332,1,0,2,Kirschner
-0.017631496,0.045484927,1,1,1,Kirschner
-0.034311695,0.031266438,1,1,1,Kirschner
-0.088797281,-0.233995954,1,0,2,Kirschner
0.061288213,0.066650797,1,1,1,Kirschner
0.019402004,0.112865914,1,1,1,Kirschner
-0.135218038,0.051911323,1,1,1,Kirschner
0.023970205,0.133235065,1,1,1,Kirschner
-0.065907953,0.003467302,1,1,1,Kirschner
-0.086051079,-0.076370951,1,0,2,Kirschner
0.031121625,0.118601262,1,1,1,Kirschner
-0.107017342,-0.140701578,1,0,2,Kirschner
0.049887259,0.085332699,1,1,1,Kirschner
-0.093474637,0.068121599,1,1,1,Kirschner
0.100823993,-0.158540014,1,0,2,Kirschner
-0.018729434,-0.162251497,1,0,2,Kirschner
0.09040919,0.086622627,1,1,1,Kirschner
-0.055834177,-0.205718824,1,0,2,Kirschner
-0.141255255,-0.0993058,1,0,2,Kirschner
0.162709271,-0.13595456,1,0,2,Kirschner
0.007956709,-0.04504574,1,0,2,Kirschner
0.040322497,-0.194250336,1,0,2,Kirschner
0.003167709,-0.181538045,1,0,2,Kirschner
0.098998755,-0.170873983,1,0,2,Kirschner
-0.143701257,-0.019579181,1,0,2,Kirschner
-0.095572912,-0.160721626,1,0,2,Kirschner
0.148866553,-0.028622056,1,1,1,Kirschner
-0.081858112,-0.197830686,1,0,2,Kirschner
0.133751367,0.019497873,1,1,1,Kirschner
-0.107801466,-0.001732058,1,0,2,Kirschner
0.051061004,-0.146913055,1,0,2,Kirschner
0.024945181,-0.175597397,1,0,2,Kirschner
0.11826003,-0.011383462,1,1,1,Kirschner
0.09040919,0.086622627,1,1,1,Kirschner
-0.063439269,0.105456083,1,1,1,Kirschner
-0.071185902,0.101295071,1,1,1,Kirschner
0.00593189,0.147448313,1,1,1,Kirschner
-0.106183919,0.048163683,1,1,1,Kirschner
0.088011076,-0.088511506,1,0,2,Kirschner
-0.111231077,-0.022514554,1,0,2,Kirschner
0.097701225,0.054190837,1,1,1,Kirschner
-0.085958019,0.103473132,1,1,1,Kirschner
-0.133057914,0.043961719,1,1,1,Kirschner
-0.05406003,0.12325051,1,1,1,Kirschner
-0.147802425,-0.031316291,1,0,2,Kirschner
-0.181163095,-0.104582788,1,0,2,Kirschner
-0.17041354,0.042958782,1,1,1,Kirschner
-0.114221122,0.013678401,1,1,1,Kirschner
-0.157535716,-0.030579047,1,0,2,Kirschner
-0.123338363,0.040211374,1,1,1,Kirschner
-0.008296947,0.045316781,1,1,1,Kirschner
-0.008375152,0.119599495,1,1,1,Kirschner
-0.104887764,-0.081084301,1,0,2,Kirschner
-0.091949937,0.087538344,1,1,1,Kirschner
0.048437536,0.040450262,1,1,1,Kirschner
-0.090226363,0.067617834,1,1,1,Kirschner
-0.066346595,0.035405246,1,1,1,Kirschner
-0.15543893,0.04444813,1,1,1,Kirschner
0.050999099,-0.059023938,1,0,2,Kirschner
0.053756076,-0.122381577,1,0,2,Kirschner
-0.126568488,-0.100159633,1,0,2,Kirschner
-0.121370882,-0.025828757,1,0,2,Kirschner
-0.130992019,0.098433132,1,1,1,Kirschner
-0.138253447,-0.05981477,1,0,2,Kirschner
-0.181843443,0.012278303,1,0,2,Kirschner
-0.03226981,0.078692073,1,1,1,Kirschner
-0.07017949,0.150885238,1,1,1,Kirschner
-0.050949974,0.04788712,1,1,1,Kirschner
-0.059243144,-0.099839606,1,0,2,Kirschner
-0.110847367,0.050571636,1,1,1,Kirschner
-0.059071817,-0.04684142,1,0,2,Kirschner
-0.027894412,-0.096810023,1,0,2,Kirschner
-0.100039743,0.030369688,1,1,1,Kirschner
-0.153615355,-0.020547697,1,0,2,Kirschner
0.044750258,-0.094714137,1,0,2,Kirschner
0.09040919,0.086622627,1,1,1,Kirschner
0.040468012,-0.081088337,1,0,2,Kirschner
-0.078460032,0.104746587,1,1,1,Kirschner
0.068656622,-0.044184147,1,0,2,Kirschner
-0.016384789,0.01366615,1,1,1,Kirschner
0.121211042,0.015406567,1,1,1,Kirschner
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.095255175,-0.015185673,0,0,0,Kowalczyk
0.037594504,-0.077700315,0,0,0,Kowalczyk
0.036331942,-0.048386348,0,0,0,Kowalczyk
0.030807844,-0.067675247,0,0,0,Kowalczyk
0.041793854,-0.072742204,0,0,0,Kowalczyk
-0.007642477,-0.084620801,0,0,0,Kowalczyk
0.011466821,0.015706418,0,1,2,Kowalczyk
0.043028693,-0.062745096,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.039322724,-0.072627244,0,0,0,Kowalczyk
0.066848169,-0.054055019,0,0,0,Kowalczyk
0.047733882,-0.04000261,0,0,0,Kowalczyk
-0.013054887,-0.08697108,0,0,0,Kowalczyk
0.018365298,-0.035314243,0,0,0,Kowalczyk
-0.041970804,-0.043088189,0,0,0,Kowalczyk
-0.046076036,-0.02635413,0,0,0,Kowalczyk
0.045595059,-0.077891783,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.052846583,-0.030537979,0,0,0,Kowalczyk
-0.069839028,-0.027326254,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.036638183,-0.077688588,0,0,0,Kowalczyk
-0.028030292,-0.080833298,0,0,0,Kowalczyk
-0.034520925,-0.037106744,0,0,0,Kowalczyk
-0.026195073,-0.052569069,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.045185479,-0.056061359,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.071717853,-0.014501121,0,0,0,Kowalczyk
0.05034396,-0.046049614,0,0,0,Kowalczyk
0.009926164,0.021476726,0,1,2,Kowalczyk
0.087271123,-0.044345623,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.080819913,-0.012429421,0,0,0,Kowalczyk
0.086055494,-0.045545071,0,0,0,Kowalczyk
0.042164403,-0.077793514,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.025566163,-0.083556119,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.029340491,-0.079592531,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.07030657,-0.036463011,0,0,0,Kowalczyk
0.036741199,-0.045448226,0,0,0,Kowalczyk
0.038596765,-0.077715774,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.032655256,-0.059827106,0,0,0,Kowalczyk
0.088905303,-0.030002765,0,0,0,Kowalczyk
-0.081198853,-0.002948215,0,0,0,Kowalczyk
0.025140764,-0.077884746,0,0,0,Kowalczyk
-0.028629559,-0.051317958,0,0,0,Kowalczyk
-0.045884225,-0.032720352,0,0,0,Kowalczyk
0.081668941,-0.031942563,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.0371503,-0.070265907,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.023569883,-0.035874256,0,0,0,Kowalczyk
0.010399075,-0.100637668,0,0,0,Kowalczyk
0.000803959,-0.046916806,0,0,0,Kowalczyk
0.051822277,-0.078123885,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.009283392,-0.08532304,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.01191315,-0.082027025,0,0,0,Kowalczyk
0.008617776,0.052427929,0,1,2,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.054786488,-0.020766169,0,0,0,Kowalczyk
0.053692534,-0.01252847,0,0,0,Kowalczyk
-0.10334597,-0.00239151,0,0,0,Kowalczyk
-0.02398818,-0.073968331,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.002842695,-0.081082464,0,0,0,Kowalczyk
0.039915988,-0.077741002,0,0,0,Kowalczyk
0.060542065,-0.040052803,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.051358037,-0.0507185,0,0,0,Kowalczyk
-0.006848939,-0.024437354,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.035795394,-0.025042391,0,0,0,Kowalczyk
-0.047200958,-0.072737347,0,0,0,Kowalczyk
-0.045519221,-0.068225945,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.001054981,-0.087521108,0,0,0,Kowalczyk
0.036503193,-0.047030144,0,0,0,Kowalczyk
0.040162211,-0.077746258,0,0,0,Kowalczyk
-0.093375582,-0.005443525,0,0,0,Kowalczyk
0.056250228,-0.057322624,0,0,0,Kowalczyk
-0.079700702,0.029518797,0,1,2,Kowalczyk
0.047191361,0.045781621,0,1,2,Kowalczyk
0.06122561,-0.061861384,0,0,0,Kowalczyk
0.08020967,-0.048080002,0,0,0,Kowalczyk
0.08205251,-0.047170915,0,0,0,Kowalczyk
-0.073130027,-0.055101617,0,0,0,Kowalczyk
0.045613003,-0.077892371,0,0,0,Kowalczyk
-0.06819649,-0.071262024,0,0,0,Kowalczyk
0.035370453,-0.020321741,0,0,0,Kowalczyk
-0.033714609,-0.054218387,0,0,0,Kowalczyk
-0.034836171,-0.060654985,0,0,0,Kowalczyk
-0.075376387,-0.054273103,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.082430656,0.041418975,0,1,2,Kowalczyk
0.066470525,-0.053909044,0,0,0,Kowalczyk
0.017160404,-0.078578502,0,0,0,Kowalczyk
-0.059031391,-0.071091778,0,0,0,Kowalczyk
0.040238452,-0.077747916,0,0,0,Kowalczyk
-0.074733576,-0.064500084,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.079313436,-0.013514557,0,0,0,Kowalczyk
-0.075640729,0.000635206,0,0,0,Kowalczyk
-0.030217046,-0.064115478,0,0,0,Kowalczyk
-0.025197067,-0.059988438,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.030623383,-0.077698324,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.03837207,-0.044170378,0,0,0,Kowalczyk
0.045513718,-0.077889129,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.04958302,-0.055703621,0,0,0,Kowalczyk
-0.023359729,-0.075735891,0,0,0,Kowalczyk
0.032525708,-0.077676427,0,0,0,Kowalczyk
-0.084970125,-0.050257034,0,0,0,Kowalczyk
-0.044580793,-0.056678654,0,0,0,Kowalczyk
-0.055522901,0.04871976,0,1,2,Kowalczyk
0.049871014,-0.078048682,0,0,0,Kowalczyk
0.056838435,-0.094296104,0,0,0,Kowalczyk
-0.062802363,-0.011090389,0,0,0,Kowalczyk
-0.020031265,-0.082511379,0,0,0,Kowalczyk
-0.025709632,-0.083380782,0,0,0,Kowalczyk
-0.058864215,-0.019830622,0,0,0,Kowalczyk
-0.046686743,-0.036860996,0,0,0,Kowalczyk
0.024928947,-0.077896187,0,0,0,Kowalczyk
0.09240368,-0.041564309,0,0,0,Kowalczyk
0.046765588,0.056558336,0,1,2,Kowalczyk
-0.021656074,-0.082868558,0,0,0,Kowalczyk
0.073725223,-0.052444816,0,0,0,Kowalczyk
0.01120554,-0.07405985,0,0,0,Kowalczyk
0.036776199,-0.072371898,0,0,0,Kowalczyk
-0.097216098,-0.013135012,0,0,0,Kowalczyk
0.001239226,-0.099265684,0,0,0,Kowalczyk
0.046716218,-0.077929979,0,0,0,Kowalczyk
-0.0672651,-0.050691898,0,0,0,Kowalczyk
-0.001710117,-0.082330021,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.018420227,-0.078431358,0,0,0,Kowalczyk
0.033733647,-0.077672391,0,0,0,Kowalczyk
0.038312765,-0.014716334,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
0.027104953,-0.044090617,0,0,0,Kowalczyk
-0.012667036,-0.034253286,0,0,0,Kowalczyk
-0.020958227,-0.09053865,0,0,0,Kowalczyk
-0.08594352,-0.009642912,1,0,2,Kowalczyk
0.071038501,0.042218224,1,1,1,Kowalczyk
-0.092204807,0.040315183,1,1,1,Kowalczyk
0.026711543,-0.009773445,1,0,2,Kowalczyk
0.002749653,0.11413857,1,1,1,Kowalczyk
0.068663648,-0.044760435,1,0,2,Kowalczyk
-0.08589257,0.054559765,1,1,1,Kowalczyk
-0.052366047,0.077240809,1,1,1,Kowalczyk
0.023611785,0.064558765,1,1,1,Kowalczyk
0.021971691,0.106027412,1,1,1,Kowalczyk
-0.05427527,0.101818732,1,1,1,Kowalczyk
0.053749895,0.011642708,1,1,1,Kowalczyk
0.033305547,0.025801966,1,1,1,Kowalczyk
0.004543282,-2.73E-05,1,0,2,Kowalczyk
0.046925731,0.056389769,1,1,1,Kowalczyk
0.053805601,-0.007041105,1,0,2,Kowalczyk
-0.039462333,0.005964479,1,1,1,Kowalczyk
-0.103887566,-0.000924267,1,0,2,Kowalczyk
-0.049947429,-0.004917928,1,0,2,Kowalczyk
-0.055442942,0.053155828,1,1,1,Kowalczyk
0.015722596,0.045224067,1,1,1,Kowalczyk
-0.074228903,0.021689983,1,1,1,Kowalczyk
