PC1,PC2,ages.actual,ages.predicted,mismatches,study
0.002869248,0.039652143,0,0,0,Kirschner
-0.546005218,0.24495378,0,1,2,Kirschner
-0.312350405,0.263258384,0,0,0,Kirschner
-0.803828963,0.203678572,0,1,2,Kirschner
0.057125095,-0.161296522,0,1,2,Kirschner
-0.469327344,0.640677551,0,0,0,Kirschner
-0.214373773,-0.550937303,0,1,2,Kirschner
-0.024189662,0.809517082,0,0,0,Kirschner
0.235626558,0.266451425,0,0,0,Kirschner
-0.114108098,-0.247505911,0,1,2,Kirschner
0.545277381,-0.34351337,0,0,0,Kirschner
0.581134809,0.996573628,0,0,0,Kirschner
-0.174325804,0.503836045,0,0,0,Kirschner
-0.514283332,-0.331578072,0,1,2,Kirschner
1.184656422,0.098252068,0,0,0,Kirschner
-0.411836268,0.36962485,0,0,0,Kirschner
-0.439716881,-1.059047447,0,1,2,Kirschner
-0.44222368,-0.292497522,0,1,2,Kirschner
0.053663434,-0.09139584,0,0,0,Kirschner
0.412746701,-1.071909905,0,1,2,Kirschner
0.016094629,-1.102249497,0,1,2,Kirschner
-1.028037392,-0.067626559,0,1,2,Kirschner
-0.897309271,-0.311485514,0,1,2,Kirschner
-0.232077594,-0.035874575,0,1,2,Kirschner
0.489414569,-0.439567888,0,0,0,Kirschner
0.355418299,0.980826007,0,0,0,Kirschner
0.197979291,0.457212756,0,0,0,Kirschner
-0.54809659,0.448968167,0,1,2,Kirschner
-0.253123835,-0.340476155,0,1,2,Kirschner
0.554847457,0.592667001,0,0,0,Kirschner
-0.239217966,0.768789634,1,0,2,Kirschner
-0.172330822,-1.005394094,1,1,1,Kirschner
-0.755720577,-0.159550511,1,1,1,Kirschner
0.667854588,-0.546055837,1,0,2,Kirschner
-0.941813695,-0.56828512,1,1,1,Kirschner
0.392196873,0.714186233,1,0,2,Kirschner
-0.265532468,-0.186487727,1,1,1,Kirschner
0.260240854,-0.499275408,1,1,1,Kirschner
-0.252950806,0.04551361,1,1,1,Kirschner
0.133620747,-0.018360841,1,0,2,Kirschner
0.633459178,0.487904741,1,0,2,Kirschner
-0.342399457,0.099540896,1,1,1,Kirschner
-0.259683646,0.467156571,1,0,2,Kirschner
-0.013344723,-0.640539098,1,1,1,Kirschner
-0.386660266,0.820865817,1,0,2,Kirschner
-0.064732822,0.312344221,1,0,2,Kirschner
-0.926087904,-0.139999111,1,1,1,Kirschner
-0.391779979,-0.090153815,1,1,1,Kirschner
-0.758082817,-0.557394018,1,1,1,Kirschner
-0.767260188,-0.904191403,1,1,1,Kirschner
0.375928028,-0.615159387,1,1,1,Kirschner
0.195638056,-0.013071332,1,0,2,Kirschner
0.289172469,0.892923731,1,0,2,Kirschner
-0.377266016,1.146466054,1,0,2,Kirschner
0.679064978,-0.359766959,1,0,2,Kirschner
0.931936869,0.336994767,1,0,2,Kirschner
0.339741673,0.391172571,1,0,2,Kirschner
-0.374884213,0.23183115,1,1,1,Kirschner
-0.881531217,0.040056032,1,1,1,Kirschner
-0.091043684,-1.017376162,1,1,1,Kirschner
0.891817662,-0.587914117,1,0,2,Kirschner
-0.134053654,0.104745925,1,0,2,Kirschner
0.034192417,1.210882691,1,0,2,Kirschner
-0.090805257,-0.018842022,1,1,1,Kirschner
-1.038091225,-0.493441117,1,1,1,Kirschner
-0.09606163,0.46460148,1,0,2,Kirschner
-0.77020655,0.3418434,1,1,1,Kirschner
0.177083131,0.847027984,1,0,2,Kirschner
-0.312696383,-0.497885189,1,1,1,Kirschner
0.23911801,-0.613473876,1,1,1,Kirschner
-0.527291111,0.720831749,1,0,2,Kirschner
-0.427570812,-0.719981489,1,1,1,Kirschner
-0.524590025,-0.655493173,1,1,1,Kirschner
0.886593801,0.225123998,1,0,2,Kirschner
0.59292863,0.658341953,1,0,2,Kirschner
0.733020627,-0.026136723,1,0,2,Kirschner
-0.761256378,0.80943437,1,0,2,Kirschner
-0.222043917,0.834615395,1,0,2,Kirschner
-0.723708225,-0.718007741,1,1,1,Kirschner
-0.591748642,-0.774187907,1,1,1,Kirschner
-0.664420003,-0.119473185,1,1,1,Kirschner
0.574533207,-0.731537054,1,1,1,Kirschner
-0.620034044,0.134941852,1,1,1,Kirschner
-1.20381861,0.640973988,1,1,1,Kirschner
-0.657985047,1.015927953,1,0,2,Kirschner
-1.04721187,0.061332554,1,1,1,Kirschner
-0.483183726,-0.967050328,1,1,1,Kirschner
0.511178498,-0.776134967,1,1,1,Kirschner
-0.882617936,0.277515283,1,1,1,Kirschner
-0.336330914,-0.350143428,1,1,1,Kirschner
0.930153459,-0.264422738,1,0,2,Kirschner
0.683966769,0.761149378,1,0,2,Kirschner
0.612819798,-1.092490539,1,1,1,Kirschner
0.941193067,0.042241734,1,0,2,Kirschner
0.916548317,0.719852139,1,0,2,Kirschner
0.772556473,-0.544906897,1,0,2,Kirschner
0.228935811,-0.906844649,1,1,1,Kirschner
-0.218697808,-0.919877694,1,1,1,Kirschner
-1.075314925,0.219293368,1,1,1,Kirschner
0.129122003,-0.236900642,1,1,1,Kirschner
-0.449803071,0.015267444,1,1,1,Kirschner
0.013416756,0.215829541,1,0,2,Kirschner
-0.10228,-0.678956457,1,1,1,Kirschner
0.169658448,-1.346776477,1,1,1,Kirschner
-0.330646493,-0.848623828,1,1,1,Kirschner
-0.123880481,1.057600416,1,0,2,Kirschner
0.148649593,-0.934531706,1,1,1,Kirschner
-1.035536179,0.445824822,1,1,1,Kirschner
-0.868621728,0.568998044,1,1,1,Kirschner
0.142513291,-0.526199655,1,1,1,Kirschner
-0.538066625,-0.167945222,1,1,1,Kirschner
0.910085054,0.125781129,1,0,2,Kirschner
0.067114711,-0.432380619,1,1,1,Kirschner
0.671956181,-0.190447653,1,0,2,Kirschner
0.898231405,-0.865044289,1,0,2,Kirschner
-0.10125841,-0.144170119,1,1,1,Kirschner
-0.110877563,-0.359197502,0,0,0,Kowalczyk
0.141395811,-0.1969134,0,0,0,Kowalczyk
-0.349770105,-0.137353907,0,0,0,Kowalczyk
-0.165373777,-0.368205622,0,0,0,Kowalczyk
-0.244087142,-0.021066375,0,0,0,Kowalczyk
-0.240068624,-0.143468732,0,0,0,Kowalczyk
-0.212920166,-0.239432109,0,0,0,Kowalczyk
0.092842303,-0.219755187,0,0,0,Kowalczyk
-0.347855442,0.173298602,0,0,0,Kowalczyk
-0.001761714,-0.221078702,0,0,0,Kowalczyk
-0.014972415,-0.284468242,0,0,0,Kowalczyk
-0.307524815,0.306486339,0,0,0,Kowalczyk
-0.1914041,-0.158672977,0,0,0,Kowalczyk
-0.330530417,0.064175104,0,0,0,Kowalczyk
-0.062452567,-0.253270979,0,0,0,Kowalczyk
-0.110019113,-0.221706055,0,0,0,Kowalczyk
-0.010784487,-0.06247299,0,0,0,Kowalczyk
-0.321048017,-0.287120669,0,0,0,Kowalczyk
-0.27352436,0.123051351,0,0,0,Kowalczyk
-0.187550141,-0.326790051,0,0,0,Kowalczyk
-0.280833754,-0.145406864,0,0,0,Kowalczyk
0.201377933,-0.276802688,0,0,0,Kowalczyk
-0.231244282,-0.067018499,0,0,0,Kowalczyk
-0.270013292,-0.025470144,0,0,0,Kowalczyk
0.131023863,-0.230355202,0,0,0,Kowalczyk
-0.098071249,-0.343933609,0,0,0,Kowalczyk
0.205070096,-0.362605071,0,0,0,Kowalczyk
-0.217878906,0.068533236,0,0,0,Kowalczyk
-0.323859702,0.243846369,0,0,0,Kowalczyk
-0.413003429,-0.024927835,0,0,0,Kowalczyk
-0.328486193,0.17966756,0,0,0,Kowalczyk
-0.090371965,-0.019708037,0,0,0,Kowalczyk
-0.169794905,0.06003831,0,0,0,Kowalczyk
-0.009652191,-0.191515647,0,0,0,Kowalczyk
-0.298744421,-0.229301088,0,0,0,Kowalczyk
-0.169859194,-0.050841319,0,0,0,Kowalczyk
-0.300575392,0.077345101,0,0,0,Kowalczyk
-0.306453748,-0.064259528,0,0,0,Kowalczyk
-0.09801051,-0.418909518,0,0,0,Kowalczyk
-0.076798153,-0.297040495,0,0,0,Kowalczyk
-0.374132594,-0.076399831,0,0,0,Kowalczyk
-0.268450333,-0.236418738,0,0,0,Kowalczyk
-0.121308968,-0.311549188,0,0,0,Kowalczyk
-0.17601731,0.189403211,0,0,0,Kowalczyk
-0.171550591,-0.182142321,0,0,0,Kowalczyk
0.021438172,-0.180564343,0,0,0,Kowalczyk
-0.320417735,0.025521887,0,0,0,Kowalczyk
0.0337573,-0.354025531,0,0,0,Kowalczyk
-0.263521869,-0.308512012,0,0,0,Kowalczyk
-0.1521141,0.233090807,0,1,2,Kowalczyk
-0.412333714,-0.129430366,0,0,0,Kowalczyk
-0.055582579,-0.381810658,0,0,0,Kowalczyk
-0.304981389,-0.197691792,0,0,0,Kowalczyk
0.04748109,-0.310044278,0,0,0,Kowalczyk
0.141280759,-0.2725956,0,0,0,Kowalczyk
-0.115735432,-0.181265376,0,0,0,Kowalczyk
-0.301666703,-0.255735422,0,0,0,Kowalczyk
-0.266702673,-0.292294863,0,0,0,Kowalczyk
0.04206257,-0.385104083,0,0,0,Kowalczyk
-0.013916217,-0.376617448,0,0,0,Kowalczyk
-0.071137361,-0.34475439,0,0,0,Kowalczyk
-0.348218436,0.049265703,0,0,0,Kowalczyk
-0.042783796,-0.288529161,0,0,0,Kowalczyk
-0.101134034,-0.296837561,0,0,0,Kowalczyk
-0.148680099,-0.260410607,0,0,0,Kowalczyk
-0.325182226,0.103972265,0,0,0,Kowalczyk
-0.294435388,0.118061557,0,0,0,Kowalczyk
-0.174807704,-0.217681643,0,0,0,Kowalczyk
-0.389270439,0.106141513,0,0,0,Kowalczyk
-0.37015738,0.088959488,0,0,0,Kowalczyk
0.075446451,-0.417592739,0,0,0,Kowalczyk
-0.198675814,0.034371349,0,0,0,Kowalczyk
-0.348972928,-0.048597478,0,0,0,Kowalczyk
-0.231870723,0.035193941,0,0,0,Kowalczyk
-0.148436251,-0.164946013,0,0,0,Kowalczyk
-0.324762179,0.149897987,0,0,0,Kowalczyk
0.007371461,-0.277872032,0,0,0,Kowalczyk
-0.211974377,-0.169881865,0,0,0,Kowalczyk
0.027698032,-0.300289371,0,0,0,Kowalczyk
-0.212394823,-0.125585107,0,0,0,Kowalczyk
-0.292517985,-0.174165129,0,0,0,Kowalczyk
-0.174589628,-0.239603115,0,0,0,Kowalczyk
-0.225227076,-0.032765431,0,0,0,Kowalczyk
-0.22133222,-0.097996122,0,0,0,Kowalczyk
0.072337823,-0.269500373,0,0,0,Kowalczyk
-0.21390498,0.204549252,0,0,0,Kowalczyk
0.075687885,-0.157945096,0,0,0,Kowalczyk
-0.011918019,-0.010079611,0,0,0,Kowalczyk
-0.076437276,-0.221242152,0,0,0,Kowalczyk
0.198161127,-0.316661797,0,0,0,Kowalczyk
-0.241076578,0.175043164,0,0,0,Kowalczyk
0.096961321,-0.30632833,0,0,0,Kowalczyk
0.135520188,-0.32109781,0,0,0,Kowalczyk
-0.278332931,0.073190178,0,0,0,Kowalczyk
-0.416301655,-0.045707282,0,0,0,Kowalczyk
-0.219140517,-0.215354055,0,0,0,Kowalczyk
-0.275607891,0.155969725,0,0,0,Kowalczyk
-0.143568251,0.117888029,0,0,0,Kowalczyk
0.084301825,-0.402437659,0,0,0,Kowalczyk
-0.106879742,-0.106291098,0,0,0,Kowalczyk
0.014744718,-0.119159237,0,0,0,Kowalczyk
-0.039903602,-0.101480117,0,0,0,Kowalczyk
0.246658578,-0.290475194,0,0,0,Kowalczyk
-0.333765497,-0.110592523,0,0,0,Kowalczyk
-0.263080644,0.003151226,0,0,0,Kowalczyk
-0.330634336,-0.166750897,0,0,0,Kowalczyk
0.129955801,-0.35353633,0,0,0,Kowalczyk
-0.125790164,-0.260725934,0,0,0,Kowalczyk
-0.293263909,-0.240298027,0,0,0,Kowalczyk
-0.002523319,-0.396135049,0,0,0,Kowalczyk
-0.069637037,-0.077351878,0,0,0,Kowalczyk
-0.29534399,-0.06241972,0,0,0,Kowalczyk
-0.137000684,-0.04811424,0,0,0,Kowalczyk
0.052668303,-0.251268769,0,0,0,Kowalczyk
-0.244888589,-0.074403582,0,0,0,Kowalczyk
-0.293862645,-0.145480586,0,0,0,Kowalczyk
-0.104181588,-0.159423621,0,0,0,Kowalczyk
-0.332039407,-0.185713888,0,0,0,Kowalczyk
-0.05401527,-0.216936688,0,0,0,Kowalczyk
-0.146701287,-0.342732478,0,0,0,Kowalczyk
-0.186818753,-0.275283908,0,0,0,Kowalczyk
-0.363512164,0.014262253,0,0,0,Kowalczyk
-0.396105457,0.055262007,0,0,0,Kowalczyk
-0.34688518,0.22641101,0,0,0,Kowalczyk
-0.337097079,-0.061827149,0,0,0,Kowalczyk
-0.273097407,0.233486867,0,0,0,Kowalczyk
-0.316990622,-0.010324561,0,0,0,Kowalczyk
0.136207332,-0.368978262,0,0,0,Kowalczyk
-0.228367104,-0.294711159,0,0,0,Kowalczyk
-0.394202229,-0.150525731,0,0,0,Kowalczyk
-0.099929978,-0.270787873,0,0,0,Kowalczyk
-0.0532171,0.020347343,0,0,0,Kowalczyk
-0.05827214,-0.01574601,0,0,0,Kowalczyk
-0.194299281,-0.096539429,0,0,0,Kowalczyk
-0.036911753,-0.32102454,0,0,0,Kowalczyk
0.246006159,-0.251509414,0,1,2,Kowalczyk
0.088826718,-0.355212066,0,0,0,Kowalczyk
-0.044599407,-0.180955358,0,0,0,Kowalczyk
-0.261602379,-0.214514478,0,0,0,Kowalczyk
-0.1396727,0.035857605,0,0,0,Kowalczyk
0.250417324,-0.320450304,0,0,0,Kowalczyk
-0.03037863,-0.170071781,0,0,0,Kowalczyk
-0.295487917,-0.107129522,0,0,0,Kowalczyk
0.067311979,-0.314040201,0,0,0,Kowalczyk
-0.095404897,-0.110637084,0,0,0,Kowalczyk
-0.203281468,-0.306485224,0,0,0,Kowalczyk
-0.167698845,-0.301617331,0,0,0,Kowalczyk
-0.320608778,-0.12299964,0,0,0,Kowalczyk
-0.215035141,0.111647379,0,0,0,Kowalczyk
0.051409901,-0.211175732,0,0,0,Kowalczyk
-0.394255782,0.013304474,0,0,0,Kowalczyk
-0.139604833,-0.119570313,0,0,0,Kowalczyk
-0.005572523,-0.322799458,0,0,0,Kowalczyk
-0.115440757,0.182258768,1,1,1,Kowalczyk
-0.203267566,0.263718951,1,1,1,Kowalczyk
0.146368054,-0.059224929,1,1,1,Kowalczyk
-0.079371378,0.07929814,1,0,2,Kowalczyk
0.099741838,0.233243189,1,1,1,Kowalczyk
0.14536566,-0.252243789,1,0,2,Kowalczyk
0.024801129,0.245238749,1,1,1,Kowalczyk
0.157730938,0.258449716,1,1,1,Kowalczyk
0.03764746,0.197168031,1,1,1,Kowalczyk
0.325118175,0.127527341,1,1,1,Kowalczyk
0.345433116,-0.128276165,1,1,1,Kowalczyk
-0.115592995,0.239113064,1,1,1,Kowalczyk
0.04326901,0.053862307,1,1,1,Kowalczyk
0.211622828,-0.132600591,1,1,1,Kowalczyk
-0.139962022,0.163098119,1,0,2,Kowalczyk
-0.112666885,-0.002027145,1,0,2,Kowalczyk
0.331200788,0.066723597,1,1,1,Kowalczyk
-0.225963199,0.325813884,1,1,1,Kowalczyk
-0.19729222,0.336549364,1,1,1,Kowalczyk
0.010096536,0.360849221,1,1,1,Kowalczyk
-0.241891118,0.25362871,1,0,2,Kowalczyk
